Transaction_Amount,Merchant_Category,Payment_Method,Device_Type,Location,Is_International,Previous_Transactions,Average_Spend,Account_Age_Days,Suspicious_Keyword,Fraudulent
149.03,Health,UPI,Mobile,Kolkata,0,177,234.25,804,0,0
114.51,Entertainment,PayPal,Desktop,Hyderabad,1,115,319.96,1675,1,1
78.73,Grocery,NetBanking,POS,Chennai,0,170,221.05,429,0,0
11.26,Utilities,NetBanking,POS,Chennai,0,12,71.84,719,0,0
2.65,Utilities,Credit Card,Mobile,Hyderabad,0,79,391.34,1195,0,0
202.91,Fashion,Debit Card,POS,Pune,0,119,168.73,1022,0,0
76.7,Utilities,PayPal,Desktop,Delhi,0,36,76.03,163,0,0
127.38,Food,PayPal,Mobile,Chennai,0,8,279.63,1498,1,1
52.55,Health,PayPal,Desktop,Kolkata,0,28,19.39,690,0,0
9.98,Entertainment,NetBanking,Desktop,Pune,0,116,168.79,1959,0,0
10.7,Food,Credit Card,POS,Mumbai,0,86,377.81,1341,0,0
92.56,Electronics,NetBanking,POS,Pune,0,188,457.23,1955,1,0
45.01,Grocery,NetBanking,Desktop,Hyderabad,0,49,299.95,287,0,0
17.9,Utilities,UPI,POS,Pune,0,166,116.63,1092,1,0
54.12,Electronics,Credit Card,Desktop,Delhi,0,80,117.8,334,0,0
5.31,Entertainment,PayPal,Desktop,Hyderabad,0,186,305.9,1336,0,0
69.78,Health,Debit Card,Mobile,Bengaluru,0,5,209.31,1877,0,0
25.07,Food,PayPal,Desktop,Mumbai,0,46,96.86,555,0,0
127.78,Food,NetBanking,Desktop,Kolkata,0,98,395.82,436,0,0
29.73,Grocery,Credit Card,POS,Bengaluru,0,102,108.12,1412,0,0
48.59,Health,Credit Card,Mobile,Pune,0,2,167.6,915,0,0
0.94,Utilities,Credit Card,POS,Chennai,0,25,40.1,407,0,0
6.02,Fashion,UPI,Mobile,Pune,0,1,353.67,498,0,0
39.87,Fashion,PayPal,POS,Kolkata,0,197,144.89,902,0,0
52.3,Grocery,UPI,Desktop,Kolkata,0,168,124.1,1019,0,0
73.31,Health,Debit Card,Mobile,Chennai,0,68,158.65,1334,0,0
27.59,Grocery,NetBanking,Mobile,Bengaluru,0,69,438.32,1618,0,0
94.99,Health,UPI,Mobile,Bengaluru,0,197,263.83,40,0,0
157.36,Entertainment,UPI,Mobile,Chennai,0,16,87.36,704,0,0
121.08,Entertainment,NetBanking,POS,Delhi,0,182,389.5,724,0,0
3.23,Electronics,Credit Card,POS,Mumbai,0,191,112.14,1239,0,0
52.39,Utilities,NetBanking,Mobile,Hyderabad,0,18,212.11,1602,0,0
8.87,Grocery,PayPal,Mobile,Bengaluru,0,107,288.36,1002,0,0
22.17,Utilities,NetBanking,Mobile,Mumbai,0,17,296.38,38,0,1
345.37,Health,Credit Card,POS,Hyderabad,0,125,43.83,57,0,0
12.3,Fashion,NetBanking,Mobile,Pune,0,82,420.03,852,0,0
55.27,Utilities,UPI,Mobile,Hyderabad,0,4,244.92,715,0,0
77.02,Health,Debit Card,Mobile,Bengaluru,0,115,494.74,1517,0,0
96.98,Entertainment,UPI,POS,Delhi,0,95,361.55,1692,0,0
65.61,Health,Debit Card,Desktop,Delhi,0,95,496.36,540,0,0
0.79,Grocery,NetBanking,Desktop,Mumbai,0,137,232.2,531,0,0
31.62,Electronics,PayPal,POS,Pune,0,31,78.98,611,0,0
58.34,Electronics,NetBanking,Desktop,Mumbai,0,133,366.38,1848,0,0
7.36,Electronics,Credit Card,Mobile,Chennai,0,16,391.1,807,0,0
34.54,Electronics,NetBanking,Mobile,Delhi,0,42,427.89,1716,0,0
2.7,Entertainment,Debit Card,POS,Mumbai,0,169,157.71,690,0,0
6.55,Travel,UPI,POS,Chennai,0,30,260.24,1271,0,0
40.46,Utilities,PayPal,Desktop,Pune,0,26,430.18,1482,0,0
11.39,Grocery,NetBanking,Desktop,Kolkata,0,177,433.72,1691,0,1
67.06,Food,NetBanking,Mobile,Hyderabad,0,31,22.59,32,0,0
93.56,Grocery,UPI,POS,Mumbai,0,50,338.75,1240,0,0
128.99,Travel,PayPal,Desktop,Chennai,0,143,304.83,72,0,0
17.87,Electronics,NetBanking,Desktop,Delhi,0,52,50.84,1664,0,0
14.66,Travel,NetBanking,Mobile,Hyderabad,0,166,465.77,804,0,0
8.84,Fashion,Debit Card,Mobile,Mumbai,0,38,228.23,1464,0,1
80.94,Fashion,Debit Card,Mobile,Delhi,0,188,340.39,1243,0,0
98.06,Utilities,Credit Card,Mobile,Kolkata,0,20,442.57,71,0,0
2.57,Entertainment,UPI,Desktop,Hyderabad,0,99,73.76,1150,0,0
220.18,Grocery,PayPal,POS,Bengaluru,0,44,429.36,1825,0,0
4.27,Grocery,NetBanking,POS,Delhi,0,111,364.91,759,0,0
62.35,Food,NetBanking,Mobile,Bengaluru,0,89,421.4,677,0,0
98.77,Entertainment,Credit Card,Mobile,Pune,0,63,252.47,1905,0,0
163.82,Food,NetBanking,Desktop,Mumbai,0,118,26.41,686,0,0
100.17,Fashion,UPI,Mobile,Kolkata,0,178,338.55,1570,0,0
129.45,Electronics,Credit Card,POS,Chennai,0,150,193.52,910,0,0
33.17,Travel,UPI,Mobile,Mumbai,0,72,207.18,1958,0,0
134.92,Food,Credit Card,POS,Delhi,0,54,226.22,1189,0,0
6.68,Health,NetBanking,Mobile,Bengaluru,0,137,251.53,539,0,0
180.16,Food,Credit Card,Mobile,Bengaluru,0,143,334.35,1572,0,0
63.45,Electronics,Debit Card,POS,Hyderabad,0,48,366.12,66,0,0
135.99,Electronics,PayPal,Desktop,Mumbai,0,148,390.65,852,0,0
48.16,Grocery,NetBanking,Desktop,Mumbai,0,163,339.09,608,0,0
82.53,Travel,PayPal,Mobile,Delhi,0,101,403.7,1957,0,0
59.79,Electronics,NetBanking,Mobile,Bengaluru,0,195,69.85,866,0,0
105.22,Entertainment,PayPal,POS,Delhi,1,60,420.04,546,0,0
6.81,Food,Debit Card,POS,Delhi,0,98,199.77,814,0,0
4.98,Food,PayPal,Mobile,Pune,0,162,269.1,1050,0,0
22.71,Fashion,Credit Card,POS,Bengaluru,0,100,222.55,908,0,0
13.9,Electronics,PayPal,Desktop,Delhi,0,99,243.1,1111,0,0
164.32,Health,NetBanking,Desktop,Bengaluru,0,73,149.86,988,0,0
19.8,Grocery,UPI,POS,Delhi,0,119,93.28,184,0,0
297.93,Travel,PayPal,POS,Chennai,1,182,61.4,1925,0,0
32.87,Health,PayPal,POS,Delhi,0,128,231.19,142,0,0
16.08,Grocery,PayPal,Desktop,Delhi,1,140,71.38,1513,0,0
124.74,Food,NetBanking,Mobile,Kolkata,0,88,130.04,1657,0,0
86.0,Health,PayPal,POS,Chennai,0,105,75.47,865,0,0
55.16,Grocery,NetBanking,POS,Mumbai,0,19,63.47,1809,0,0
64.84,Food,NetBanking,POS,Bengaluru,0,80,442.41,1849,0,0
101.61,Food,UPI,Mobile,Kolkata,0,26,340.27,630,0,0
20.75,Food,Credit Card,POS,Hyderabad,1,151,462.64,471,0,0
448.69,Food,NetBanking,POS,Chennai,0,121,325.57,1743,0,0
294.45,Entertainment,Debit Card,Desktop,Kolkata,0,33,423.54,257,0,1
84.06,Food,PayPal,POS,Mumbai,0,106,282.1,903,0,0
17.81,Fashion,Debit Card,Desktop,Delhi,0,185,236.69,1632,0,0
91.21,Health,PayPal,Mobile,Pune,0,30,268.95,1175,0,0
5.99,Grocery,UPI,POS,Mumbai,0,151,166.91,700,0,0
2.49,Fashion,NetBanking,POS,Chennai,0,126,332.41,1410,0,0
23.84,Entertainment,Credit Card,Desktop,Pune,0,36,449.62,1321,0,0
49.68,Utilities,NetBanking,Mobile,Delhi,0,125,393.35,724,0,0
162.16,Utilities,PayPal,Mobile,Mumbai,0,124,236.38,1538,0,0
103.91,Fashion,Credit Card,Desktop,Hyderabad,0,171,477.42,898,0,0
108.6,Electronics,NetBanking,Mobile,Bengaluru,0,194,492.86,1057,0,0
44.34,Electronics,Credit Card,Mobile,Bengaluru,0,181,251.62,1531,0,0
33.96,Electronics,PayPal,Mobile,Chennai,1,118,433.67,150,0,0
37.09,Travel,UPI,Mobile,Kolkata,1,123,12.34,771,0,0
351.53,Electronics,UPI,Mobile,Delhi,0,188,42.66,1863,0,0
3.27,Grocery,NetBanking,Mobile,Delhi,1,37,20.97,1539,0,0
161.41,Fashion,Debit Card,Mobile,Bengaluru,0,61,388.85,1272,0,0
69.15,Grocery,PayPal,Mobile,Mumbai,0,96,49.09,723,0,1
46.19,Health,NetBanking,POS,Delhi,0,120,18.35,1331,0,0
103.35,Electronics,NetBanking,Desktop,Hyderabad,0,181,82.24,286,0,0
53.35,Entertainment,UPI,Mobile,Hyderabad,0,12,160.08,1357,0,0
165.35,Travel,Credit Card,Desktop,Delhi,0,122,237.7,72,0,0
184.77,Health,PayPal,Mobile,Delhi,0,35,42.05,899,1,0
43.82,Entertainment,Credit Card,Mobile,Bengaluru,0,67,254.5,945,0,0
25.93,Travel,PayPal,POS,Chennai,0,38,131.55,1583,0,0
71.79,Utilities,Debit Card,Desktop,Bengaluru,0,24,144.44,1763,0,0
194.76,Health,UPI,Desktop,Chennai,0,81,412.73,1742,0,1
18.92,Utilities,Debit Card,POS,Hyderabad,0,168,493.59,617,0,0
78.03,Fashion,NetBanking,POS,Chennai,0,193,237.29,942,0,0
79.88,Grocery,UPI,Desktop,Bengaluru,0,185,167.67,1746,0,0
105.67,Food,NetBanking,Mobile,Delhi,0,72,466.41,1203,0,0
11.29,Grocery,Debit Card,Mobile,Chennai,0,79,255.22,623,0,0
100.65,Electronics,PayPal,Desktop,Bengaluru,0,114,367.87,1063,0,0
191.78,Utilities,NetBanking,Mobile,Hyderabad,0,45,212.73,821,0,0
15.85,Entertainment,Credit Card,POS,Pune,0,125,109.25,241,0,0
21.7,Food,PayPal,POS,Chennai,0,96,330.89,1705,0,0
284.33,Travel,PayPal,POS,Hyderabad,1,13,335.77,1313,0,0
15.97,Utilities,Debit Card,Desktop,Hyderabad,0,110,235.49,1991,0,0
154.14,Fashion,Debit Card,Desktop,Mumbai,0,6,142.28,1435,0,0
54.23,Fashion,UPI,Desktop,Pune,0,97,417.59,1442,0,0
22.72,Utilities,UPI,Mobile,Chennai,0,71,144.91,951,0,0
163.68,Utilities,Credit Card,Desktop,Bengaluru,0,47,332.92,1793,0,0
47.15,Utilities,PayPal,Desktop,Chennai,0,93,198.15,365,0,0
57.86,Travel,Credit Card,POS,Chennai,0,101,241.52,1058,0,0
35.61,Electronics,Credit Card,Mobile,Pune,1,44,113.59,951,0,0
71.91,Travel,Debit Card,Mobile,Kolkata,0,32,328.25,112,0,0
14.28,Health,Credit Card,POS,Hyderabad,0,3,120.65,1059,0,0
39.69,Entertainment,Credit Card,Mobile,Hyderabad,0,182,248.0,181,0,0
278.97,Utilities,NetBanking,Desktop,Hyderabad,0,84,170.95,1788,0,0
23.89,Entertainment,UPI,Mobile,Hyderabad,0,166,482.17,1234,0,0
85.54,Electronics,UPI,POS,Pune,0,4,491.29,1828,0,0
31.47,Food,PayPal,Mobile,Bengaluru,0,145,379.21,1831,0,0
118.79,Travel,UPI,POS,Delhi,0,165,492.12,1220,0,0
11.22,Electronics,PayPal,Desktop,Mumbai,0,88,65.64,1523,0,0
280.05,Entertainment,NetBanking,Desktop,Kolkata,0,106,496.24,107,0,0
48.38,Food,UPI,POS,Kolkata,0,105,60.74,441,0,0
21.54,Travel,NetBanking,Desktop,Hyderabad,0,36,213.57,1607,0,0
6.11,Fashion,UPI,Desktop,Hyderabad,0,58,127.08,1627,0,0
14.88,Travel,UPI,Mobile,Mumbai,0,169,477.38,410,0,0
58.68,Grocery,NetBanking,Desktop,Hyderabad,0,8,321.54,977,0,1
32.88,Travel,Credit Card,POS,Delhi,1,195,302.59,819,0,0
141.23,Grocery,Credit Card,Desktop,Kolkata,0,158,498.74,342,0,0
45.09,Food,Credit Card,Mobile,Chennai,0,86,310.09,893,0,0
22.88,Travel,Credit Card,POS,Mumbai,0,180,326.62,424,0,0
76.81,Food,UPI,Desktop,Kolkata,0,97,31.94,1963,0,0
98.15,Food,Debit Card,Desktop,Bengaluru,0,153,430.93,572,0,0
14.62,Entertainment,NetBanking,Desktop,Kolkata,0,180,485.34,33,0,0
14.68,Electronics,Debit Card,POS,Mumbai,0,59,480.55,138,0,0
2.99,Food,Debit Card,Mobile,Delhi,1,30,118.34,947,0,0
106.67,Food,PayPal,POS,Pune,0,101,120.7,915,0,0
87.21,Entertainment,Credit Card,POS,Bengaluru,0,67,189.36,122,0,0
51.49,Entertainment,UPI,Mobile,Chennai,0,132,162.0,1152,0,0
148.72,Travel,Credit Card,POS,Hyderabad,0,93,159.75,221,0,0
131.06,Entertainment,Credit Card,POS,Mumbai,0,185,306.56,362,0,0
70.43,Travel,Debit Card,Desktop,Bengaluru,0,63,404.75,1265,0,0
162.16,Fashion,PayPal,POS,Mumbai,0,32,469.02,1648,0,1
18.44,Entertainment,Credit Card,Desktop,Chennai,0,87,43.25,1260,0,0
9.5,Electronics,NetBanking,POS,Mumbai,0,51,146.21,656,0,0
25.15,Food,NetBanking,Desktop,Kolkata,0,63,134.96,1015,0,0
4.7,Electronics,Credit Card,Desktop,Kolkata,0,80,185.15,1817,0,0
60.6,Grocery,Debit Card,Desktop,Bengaluru,0,87,217.92,602,0,0
220.67,Utilities,Debit Card,Mobile,Delhi,0,110,200.69,385,0,0
3.21,Entertainment,UPI,POS,Pune,0,101,476.55,1955,0,0
10.42,Food,PayPal,POS,Bengaluru,1,129,224.19,1306,0,1
48.15,Electronics,Debit Card,POS,Mumbai,0,19,280.28,620,0,0
217.3,Entertainment,UPI,Mobile,Chennai,0,101,376.83,225,0,0
30.4,Entertainment,NetBanking,Desktop,Kolkata,1,163,365.29,291,0,1
56.62,Utilities,NetBanking,POS,Hyderabad,0,191,295.65,351,0,0
3.4,Fashion,NetBanking,Mobile,Hyderabad,1,94,431.81,449,0,0
12.85,Fashion,Credit Card,Mobile,Chennai,0,81,315.85,1551,0,0
345.18,Food,PayPal,POS,Mumbai,0,103,438.63,1964,0,0
268.46,Grocery,UPI,Desktop,Pune,0,113,158.36,361,0,0
0.4,Fashion,PayPal,Mobile,Chennai,0,154,74.69,1349,0,0
242.61,Utilities,Credit Card,POS,Mumbai,0,13,411.57,1289,0,0
81.54,Fashion,UPI,Desktop,Bengaluru,0,118,197.43,710,0,0
161.95,Grocery,UPI,Mobile,Pune,0,86,329.03,36,0,0
48.52,Electronics,Debit Card,Mobile,Delhi,0,23,371.28,563,0,0
57.99,Fashion,PayPal,POS,Mumbai,0,107,170.09,101,0,0
53.69,Utilities,PayPal,POS,Hyderabad,0,163,257.53,1553,0,0
87.94,Travel,Debit Card,Desktop,Hyderabad,0,12,448.51,647,0,0
12.03,Utilities,NetBanking,POS,Kolkata,1,137,441.1,168,0,0
2.43,Health,Credit Card,POS,Pune,0,78,377.18,1439,0,0
29.45,Health,PayPal,Desktop,Delhi,0,67,383.74,571,0,0
97.58,Fashion,Debit Card,POS,Mumbai,0,108,449.87,353,0,0
18.04,Electronics,UPI,Desktop,Delhi,0,44,370.8,978,0,0
89.53,Entertainment,Debit Card,Desktop,Kolkata,0,189,176.4,630,0,0
280.29,Electronics,NetBanking,Desktop,Bengaluru,0,149,69.18,1970,0,0
7.89,Utilities,Credit Card,POS,Delhi,0,7,216.72,1718,0,0
89.33,Food,NetBanking,Desktop,Bengaluru,0,128,52.8,102,0,0
46.92,Travel,UPI,POS,Hyderabad,1,97,66.73,869,0,0
162.08,Electronics,UPI,Desktop,Bengaluru,0,11,475.58,1442,0,0
15.6,Grocery,UPI,POS,Mumbai,0,173,341.18,1291,0,0
94.38,Utilities,UPI,Desktop,Pune,0,160,427.29,1017,0,0
145.67,Travel,Debit Card,Mobile,Pune,0,106,325.02,1375,0,0
231.47,Health,UPI,Mobile,Mumbai,1,83,215.08,1394,0,0
91.97,Utilities,UPI,Mobile,Mumbai,0,36,22.33,1816,0,0
55.0,Travel,Debit Card,Desktop,Mumbai,0,118,478.36,1358,0,0
76.95,Grocery,UPI,POS,Chennai,0,165,44.76,1061,0,0
162.55,Fashion,NetBanking,Desktop,Kolkata,0,41,308.98,1260,0,0
67.63,Grocery,NetBanking,Desktop,Bengaluru,0,92,60.08,440,0,0
2.47,Grocery,PayPal,Desktop,Mumbai,0,49,149.23,287,0,0
213.83,Fashion,NetBanking,Desktop,Pune,0,143,101.05,1849,0,0
93.57,Fashion,Credit Card,POS,Delhi,0,141,281.32,680,0,0
90.29,Fashion,Credit Card,Desktop,Delhi,0,53,444.67,1099,0,0
19.43,Fashion,Credit Card,Mobile,Chennai,0,107,321.45,155,0,0
86.04,Fashion,Debit Card,Mobile,Bengaluru,0,33,335.45,1074,0,0
40.05,Grocery,NetBanking,Mobile,Bengaluru,0,119,455.38,1223,0,0
84.27,Food,Credit Card,Desktop,Kolkata,0,32,377.22,573,0,0
9.02,Food,PayPal,POS,Bengaluru,0,118,434.32,1469,1,1
85.8,Utilities,Debit Card,POS,Pune,0,176,214.03,484,0,0
595.34,Electronics,PayPal,POS,Pune,0,196,434.02,691,0,0
3.95,Food,NetBanking,Desktop,Kolkata,0,185,326.47,1259,0,0
302.39,Health,UPI,POS,Chennai,0,62,76.45,1386,0,0
41.79,Food,PayPal,Mobile,Bengaluru,0,82,28.97,1074,0,0
163.68,Grocery,UPI,POS,Bengaluru,0,130,129.58,947,0,0
122.0,Fashion,Debit Card,Desktop,Mumbai,0,77,195.39,1855,0,0
66.96,Utilities,PayPal,Desktop,Bengaluru,0,16,420.41,1703,0,0
107.29,Fashion,PayPal,POS,Pune,0,123,373.21,1118,0,0
168.64,Entertainment,Debit Card,Desktop,Mumbai,0,8,478.13,1630,0,0
41.42,Entertainment,Debit Card,POS,Mumbai,0,147,284.0,117,0,0
31.68,Entertainment,Credit Card,POS,Bengaluru,0,160,376.39,1888,0,0
88.11,Grocery,NetBanking,Mobile,Delhi,0,67,144.89,1532,0,0
131.96,Health,PayPal,Desktop,Hyderabad,0,115,342.99,1096,0,0
114.93,Food,PayPal,Mobile,Pune,1,113,356.01,1936,0,0
127.89,Grocery,Debit Card,Desktop,Delhi,0,32,425.72,1990,0,0
45.76,Electronics,Debit Card,POS,Bengaluru,0,105,272.84,1194,0,0
136.23,Utilities,NetBanking,Desktop,Bengaluru,0,25,328.01,1427,0,1
10.25,Fashion,Debit Card,POS,Delhi,0,53,109.49,545,0,0
62.91,Entertainment,UPI,Desktop,Bengaluru,0,81,371.01,529,0,0
0.46,Travel,UPI,Mobile,Pune,0,25,420.82,1332,0,0
31.39,Electronics,UPI,Mobile,Kolkata,0,33,300.93,355,0,0
36.51,Entertainment,UPI,POS,Mumbai,1,31,66.68,1471,0,0
40.36,Health,NetBanking,Mobile,Chennai,0,36,163.3,582,0,0
95.12,Electronics,PayPal,POS,Bengaluru,0,87,243.0,1967,1,0
39.35,Grocery,UPI,POS,Bengaluru,0,123,341.81,917,0,0
47.64,Food,Debit Card,POS,Delhi,1,177,166.96,1025,0,1
21.7,Fashion,UPI,Desktop,Mumbai,0,44,421.74,1655,0,0
37.38,Utilities,NetBanking,POS,Delhi,0,48,192.18,1022,0,0
20.63,Health,Debit Card,Mobile,Kolkata,0,158,30.99,1821,0,1
6.08,Health,UPI,Desktop,Pune,0,13,399.06,958,0,0
74.0,Travel,PayPal,Mobile,Delhi,0,171,325.67,950,0,0
88.26,Electronics,Debit Card,POS,Bengaluru,0,144,402.96,337,0,0
77.3,Travel,Debit Card,POS,Mumbai,0,91,180.96,686,0,0
49.81,Food,PayPal,Mobile,Pune,0,154,18.64,1360,0,0
38.22,Entertainment,Debit Card,Desktop,Bengaluru,0,175,46.14,1952,0,1
159.22,Food,UPI,Mobile,Pune,0,165,64.78,1876,0,0
58.56,Entertainment,Debit Card,POS,Bengaluru,1,131,404.52,499,0,0
52.19,Travel,UPI,Desktop,Bengaluru,1,154,157.7,1237,0,1
2.08,Fashion,PayPal,POS,Bengaluru,0,143,498.97,1684,0,0
33.39,Food,Credit Card,POS,Chennai,1,66,381.61,654,0,0
38.27,Travel,PayPal,Mobile,Hyderabad,0,28,304.57,320,0,0
40.71,Electronics,UPI,POS,Mumbai,0,125,491.97,278,0,0
69.43,Travel,NetBanking,Mobile,Kolkata,0,166,164.99,353,0,1
61.02,Travel,PayPal,Desktop,Chennai,0,172,91.15,1496,0,0
74.9,Grocery,NetBanking,POS,Hyderabad,0,181,371.26,633,0,0
115.81,Food,NetBanking,POS,Pune,0,80,146.26,88,0,0
134.13,Utilities,UPI,Desktop,Hyderabad,0,132,480.91,1050,0,0
101.3,Fashion,UPI,Mobile,Hyderabad,0,72,494.15,298,0,0
249.02,Fashion,Credit Card,POS,Chennai,0,44,463.94,1371,0,0
1.47,Grocery,Debit Card,Desktop,Mumbai,0,119,472.93,123,0,0
17.43,Entertainment,PayPal,POS,Delhi,0,46,311.67,1307,0,0
0.61,Health,UPI,Mobile,Hyderabad,1,84,349.14,716,0,0
83.41,Entertainment,PayPal,Mobile,Delhi,0,26,56.18,1513,0,0
182.65,Fashion,NetBanking,Mobile,Delhi,1,96,383.89,544,0,1
22.32,Travel,Debit Card,Mobile,Bengaluru,0,13,109.01,562,0,0
209.42,Grocery,Credit Card,Desktop,Delhi,0,125,421.76,1157,0,0
4.97,Electronics,PayPal,POS,Pune,0,69,481.15,1886,0,0
217.98,Food,Debit Card,Desktop,Pune,0,172,114.07,431,0,0
34.66,Food,Credit Card,Mobile,Bengaluru,0,181,48.24,1834,0,0
8.56,Utilities,PayPal,Mobile,Mumbai,0,51,247.11,996,0,0
53.22,Food,Debit Card,Mobile,Kolkata,0,13,397.86,1386,0,0
23.74,Travel,UPI,Mobile,Mumbai,0,169,387.61,750,0,0
26.82,Electronics,PayPal,POS,Pune,0,139,351.44,906,0,0
29.37,Grocery,Debit Card,Mobile,Kolkata,0,165,412.14,637,0,0
129.97,Grocery,Credit Card,POS,Bengaluru,0,60,95.74,122,0,0
61.98,Food,Debit Card,Mobile,Mumbai,0,32,329.45,1610,0,0
29.84,Electronics,UPI,POS,Kolkata,0,173,306.78,603,0,0
75.4,Electronics,PayPal,POS,Kolkata,0,18,85.18,1595,0,1
100.74,Electronics,PayPal,Mobile,Hyderabad,0,93,213.07,1000,0,0
25.46,Fashion,PayPal,Desktop,Mumbai,1,148,427.74,1835,0,1
42.69,Fashion,UPI,Desktop,Bengaluru,0,44,486.18,466,0,1
10.4,Food,Credit Card,Desktop,Kolkata,0,164,336.06,1063,0,0
15.99,Electronics,PayPal,Desktop,Pune,0,197,461.75,485,0,0
91.43,Health,Credit Card,Desktop,Hyderabad,0,37,74.7,444,0,0
16.02,Electronics,Debit Card,Mobile,Delhi,1,161,487.78,1571,0,1
59.58,Grocery,Credit Card,Mobile,Delhi,1,127,26.42,1428,0,0
98.77,Grocery,Credit Card,Mobile,Delhi,0,19,268.36,1584,0,0
9.04,Food,PayPal,Mobile,Pune,0,179,152.59,1577,0,0
67.02,Health,NetBanking,Mobile,Kolkata,1,32,408.82,1426,0,0
23.72,Electronics,NetBanking,Mobile,Bengaluru,0,106,116.6,733,0,0
263.59,Entertainment,UPI,POS,Delhi,0,22,15.65,1668,0,0
52.86,Health,UPI,POS,Mumbai,0,122,213.16,911,0,0
131.19,Utilities,NetBanking,Mobile,Delhi,0,129,41.41,791,0,0
63.92,Food,Debit Card,Mobile,Kolkata,0,54,152.15,1809,0,0
3.55,Grocery,PayPal,POS,Chennai,0,148,325.44,1903,0,0
80.22,Entertainment,PayPal,POS,Pune,0,58,154.4,1492,0,0
241.94,Grocery,Debit Card,Mobile,Chennai,0,163,130.44,1248,0,0
73.63,Fashion,Debit Card,POS,Delhi,0,70,86.19,294,0,0
136.82,Food,NetBanking,Desktop,Kolkata,0,198,76.23,536,0,0
172.48,Food,UPI,Desktop,Delhi,0,189,267.67,675,0,0
20.71,Electronics,Debit Card,Desktop,Chennai,0,63,343.94,926,0,0
19.07,Electronics,UPI,POS,Kolkata,1,189,231.84,1479,0,0
75.53,Fashion,Credit Card,Mobile,Pune,0,185,70.57,890,0,0
42.35,Entertainment,PayPal,Mobile,Pune,0,3,327.4,718,0,0
146.54,Utilities,NetBanking,Mobile,Delhi,0,99,282.99,896,0,0
184.23,Travel,PayPal,POS,Pune,0,45,196.82,1152,0,0
34.88,Health,NetBanking,POS,Hyderabad,0,143,171.72,1083,0,0
21.63,Travel,Credit Card,Desktop,Kolkata,0,17,99.74,1344,0,0
121.32,Travel,PayPal,POS,Kolkata,0,143,81.69,1628,0,0
25.71,Food,Credit Card,Desktop,Pune,0,5,176.0,516,0,0
138.35,Health,NetBanking,Desktop,Kolkata,0,174,30.4,1459,0,0
44.1,Food,Debit Card,Mobile,Chennai,1,11,223.95,1992,0,1
88.1,Utilities,PayPal,POS,Bengaluru,0,192,304.77,57,0,0
8.03,Health,Credit Card,Mobile,Chennai,0,92,471.41,1199,0,0
78.22,Grocery,PayPal,Mobile,Mumbai,0,142,316.66,317,0,0
48.08,Food,PayPal,POS,Hyderabad,0,39,315.8,610,0,0
70.67,Food,PayPal,POS,Bengaluru,1,195,193.46,979,0,1
14.72,Food,UPI,Desktop,Delhi,0,183,75.33,281,0,0
106.81,Entertainment,Credit Card,Desktop,Kolkata,0,42,229.0,1215,0,0
158.9,Fashion,Credit Card,Desktop,Mumbai,0,94,303.35,956,0,0
19.54,Food,PayPal,Desktop,Mumbai,0,5,364.78,139,0,0
8.05,Utilities,Debit Card,Mobile,Hyderabad,1,52,414.78,1918,0,0
1.91,Electronics,PayPal,Mobile,Bengaluru,0,150,135.4,673,0,0
82.17,Electronics,UPI,POS,Mumbai,0,44,128.2,427,0,0
74.73,Health,NetBanking,Desktop,Bengaluru,0,115,287.0,1324,0,1
63.3,Grocery,UPI,Desktop,Bengaluru,0,187,287.35,1241,0,0
21.11,Fashion,Debit Card,Desktop,Pune,0,153,116.79,1585,0,0
39.66,Entertainment,PayPal,Mobile,Mumbai,0,127,297.86,305,0,0
72.21,Health,Credit Card,POS,Bengaluru,0,116,179.48,718,0,0
54.94,Electronics,PayPal,Mobile,Hyderabad,0,149,323.26,1664,0,0
352.41,Fashion,Debit Card,POS,Mumbai,0,192,152.61,276,0,0
11.74,Fashion,Credit Card,POS,Hyderabad,1,68,300.22,1377,0,1
95.03,Grocery,UPI,Mobile,Hyderabad,0,47,386.47,1071,0,0
41.44,Utilities,NetBanking,Mobile,Bengaluru,0,127,490.28,437,0,0
44.72,Fashion,NetBanking,POS,Bengaluru,1,35,456.42,1464,0,0
101.15,Food,PayPal,Mobile,Pune,0,7,256.73,1854,0,0
94.33,Fashion,UPI,Mobile,Kolkata,0,184,249.29,154,0,0
379.15,Grocery,Debit Card,POS,Pune,0,116,224.47,1373,0,0
10.99,Health,NetBanking,POS,Mumbai,0,52,23.6,182,0,0
8.79,Grocery,UPI,Desktop,Pune,0,110,91.32,1634,0,0
103.09,Entertainment,PayPal,Mobile,Delhi,0,46,39.0,687,0,0
69.09,Grocery,Credit Card,POS,Mumbai,0,137,351.21,1610,0,0
25.63,Electronics,PayPal,Mobile,Hyderabad,1,186,212.48,1931,0,1
6.62,Food,PayPal,Mobile,Pune,0,23,41.25,49,0,0
7.16,Utilities,UPI,POS,Pune,0,131,348.38,1856,0,0
179.69,Electronics,NetBanking,Desktop,Kolkata,0,127,325.77,276,1,0
17.04,Health,UPI,POS,Pune,0,189,362.78,1443,0,0
31.25,Travel,Credit Card,POS,Bengaluru,0,9,303.92,1400,1,1
20.56,Health,UPI,Mobile,Hyderabad,0,53,89.15,1529,0,0
35.08,Food,Debit Card,Desktop,Pune,0,196,40.08,1256,0,0
5.76,Fashion,PayPal,POS,Chennai,0,177,410.4,1062,0,0
